Model	dataset	precision@10	hit@10	mrr@10	ndcg@10	map@10	itemcoverage@10	averagepopularity@10	tailpercentage@10	best_user_precision@[10]	best_user_hit@[10]	best_user_mrr@[10]	best_user_ndcg@[10]	best_user_map@[10]	worst_user_precision@[10]	worst_user_hit@[10]	worst_user_mrr@[10]	worst_user_ndcg@[10]	worst_user_map@[10]
AsymUserKNN	mids-100000-45	0.1388	0.5727	0.329	0.1862	0.1138	0.1086	76.9131	0.0183	[{'967': '1.0'}, {'420': '1.0'}, {'21': '1.0'}, {'721': '1.0'}, {'408': '1.0'}, {'654': '1.0'}, {'827': '1.0'}, {'173': '1.0'}, {'347': '0.9'}, {'113': '0.9'}]	[{'1': '1'}, {'629': '1'}, {'630': '1'}, {'631': '1'}, {'633': '1'}, {'634': '1'}, {'638': '1'}, {'639': '1'}, {'640': '1'}, {'644': '1'}]	[{'554': '1.0'}, {'638': '1.0'}, {'197': '1.0'}, {'634': '1.0'}, {'633': '1.0'}, {'631': '1.0'}, {'202': '1.0'}, {'203': '1.0'}, {'204': '1.0'}, {'627': '1.0'}]	[{'554': '1.0'}, {'552': '1.0'}, {'555': '1.0'}, {'420': '1.0'}, {'408': '1.0'}, {'516': '1.0'}, {'21': '1.0'}, {'967': '1.0'}, {'42': '1.0'}, {'654': '1.0'}]	[{'554': '1.0'}, {'113': '1.0'}, {'555': '1.0'}, {'687': '1.0'}, {'420': '1.0'}, {'516': '1.0'}, {'263': '1.0'}, {'173': '1.0'}, {'42': '1.0'}, {'21': '1.0'}]	[{'1107': '0.0'}, {'813': '0.0'}, {'379': '0.0'}, {'378': '0.0'}, {'377': '0.0'}, {'374': '0.0'}, {'373': '0.0'}, {'372': '0.0'}, {'371': '0.0'}, {'370': '0.0'}]	[{'1107': '0'}, {'907': '0'}, {'352': '0'}, {'771': '0'}, {'591': '0'}, {'349': '0'}, {'348': '0'}, {'346': '0'}, {'913': '0'}, {'342': '0'}]	[{'1107': '0.0'}, {'925': '0.0'}, {'452': '0.0'}, {'453': '0.0'}, {'454': '0.0'}, {'455': '0.0'}, {'924': '0.0'}, {'450': '0.0'}, {'922': '0.0'}, {'463': '0.0'}]	[{'1107': '0.0'}, {'838': '0.0'}, {'839': '0.0'}, {'840': '0.0'}, {'398': '0.0'}, {'842': '0.0'}, {'396': '0.0'}, {'395': '0.0'}, {'843': '0.0'}, {'847': '0.0'}]	[{'1107': '0.0'}, {'847': '0.0'}, {'848': '0.0'}, {'405': '0.0'}, {'849': '0.0'}, {'402': '0.0'}, {'850': '0.0'}, {'853': '0.0'}, {'855': '0.0'}, {'398': '0.0'}]
AsymUserKNN	mids-100000-46	0.1341	0.5763	0.3158	0.1817	0.1111	0.1137	96.9636	0.0143	[{'720': '1.0'}, {'815': '1.0'}, {'1058': '1.0'}, {'806': '1.0'}, {'927': '1.0'}, {'1145': '1.0'}, {'569': '1.0'}, {'792': '1.0'}, {'868': '1.0'}, {'95': '1.0'}]	[{'1239': '1'}, {'999': '1'}, {'541': '1'}, {'542': '1'}, {'543': '1'}, {'997': '1'}, {'545': '1'}, {'546': '1'}, {'996': '1'}, {'548': '1'}]	[{'431': '1.0'}, {'658': '1.0'}, {'950': '1.0'}, {'308': '1.0'}, {'307': '1.0'}, {'305': '1.0'}, {'949': '1.0'}, {'665': '1.0'}, {'1095': '1.0'}, {'1089': '1.0'}]	[{'95': '1.0'}, {'720': '1.0'}, {'1058': '1.0'}, {'927': '1.0'}, {'792': '1.0'}, {'569': '1.0'}, {'806': '1.0'}, {'815': '1.0'}, {'577': '1.0'}, {'1145': '1.0'}]	[{'95': '1.0'}, {'806': '1.0'}, {'253': '1.0'}, {'577': '1.0'}, {'1095': '1.0'}, {'815': '1.0'}, {'163': '1.0'}, {'1145': '1.0'}, {'720': '1.0'}, {'1058': '1.0'}]	[{'1': '0.0'}, {'642': '0.0'}, {'645': '0.0'}, {'651': '0.0'}, {'655': '0.0'}, {'656': '0.0'}, {'657': '0.0'}, {'659': '0.0'}, {'660': '0.0'}, {'641': '0.0'}]	[{'1': '0'}, {'642': '0'}, {'645': '0'}, {'651': '0'}, {'655': '0'}, {'656': '0'}, {'657': '0'}, {'659': '0'}, {'660': '0'}, {'641': '0'}]	[{'1': '0.0'}, {'642': '0.0'}, {'645': '0.0'}, {'651': '0.0'}, {'655': '0.0'}, {'656': '0.0'}, {'657': '0.0'}, {'659': '0.0'}, {'660': '0.0'}, {'641': '0.0'}]	[{'1': '0.0'}, {'642': '0.0'}, {'645': '0.0'}, {'651': '0.0'}, {'655': '0.0'}, {'656': '0.0'}, {'657': '0.0'}, {'659': '0.0'}, {'660': '0.0'}, {'641': '0.0'}]	[{'1': '0.0'}, {'642': '0.0'}, {'645': '0.0'}, {'651': '0.0'}, {'655': '0.0'}, {'656': '0.0'}, {'657': '0.0'}, {'659': '0.0'}, {'660': '0.0'}, {'641': '0.0'}]
AsymUserKNN	mids-100000-47	0.1267	0.5526	0.2911	0.1668	0.0992	0.0942	67.3248	0.0188	[{'316': '1.0'}, {'624': '1.0'}, {'631': '1.0'}, {'636': '1.0'}, {'167': '1.0'}, {'168': '1.0'}, {'291': '1.0'}, {'921': '1.0'}, {'281': '1.0'}, {'27': '0.9'}]	[{'1': '1'}, {'562': '1'}, {'564': '1'}, {'566': '1'}, {'567': '1'}, {'571': '1'}, {'573': '1'}, {'575': '1'}, {'576': '1'}, {'560': '1'}]	[{'647': '1.0'}, {'166': '1.0'}, {'167': '1.0'}, {'168': '1.0'}, {'640': '1.0'}, {'636': '1.0'}, {'632': '1.0'}, {'631': '1.0'}, {'174': '1.0'}, {'624': '1.0'}]	[{'291': '1.0'}, {'631': '1.0'}, {'921': '1.0'}, {'624': '1.0'}, {'61': '1.0'}, {'168': '1.0'}, {'316': '1.0'}, {'636': '1.0'}, {'82': '1.0'}, {'281': '1.0'}]	[{'217': '1.0'}, {'82': '1.0'}, {'316': '1.0'}, {'100': '1.0'}, {'291': '1.0'}, {'945': '1.0'}, {'624': '1.0'}, {'631': '1.0'}, {'281': '1.0'}, {'921': '1.0'}]	[{'1008': '0.0'}, {'367': '0.0'}, {'716': '0.0'}, {'717': '0.0'}, {'718': '0.0'}, {'362': '0.0'}, {'721': '0.0'}, {'723': '0.0'}, {'359': '0.0'}, {'356': '0.0'}]	[{'1008': '0'}, {'778': '0'}, {'405': '0'}, {'781': '0'}, {'782': '0'}, {'401': '0'}, {'400': '0'}, {'399': '0'}, {'783': '0'}, {'785': '0'}]	[{'1008': '0.0'}, {'427': '0.0'}, {'423': '0.0'}, {'422': '0.0'}, {'421': '0.0'}, {'420': '0.0'}, {'418': '0.0'}, {'416': '0.0'}, {'415': '0.0'}, {'411': '0.0'}]	[{'1008': '0.0'}, {'711': '0.0'}, {'362': '0.0'}, {'712': '0.0'}, {'359': '0.0'}, {'714': '0.0'}, {'356': '0.0'}, {'716': '0.0'}, {'354': '0.0'}, {'353': '0.0'}]	[{'1008': '0.0'}, {'370': '0.0'}, {'717': '0.0'}, {'368': '0.0'}, {'367': '0.0'}, {'718': '0.0'}, {'721': '0.0'}, {'723': '0.0'}, {'362': '0.0'}, {'726': '0.0'}]
AsymUserKNN	mids-100000-48	0.1701	0.5698	0.3352	0.2201	0.155	0.0828	65.9482	0.0098	[{'591': '1.0'}, {'492': '1.0'}, {'776': '1.0'}, {'767': '1.0'}, {'970': '1.0'}, {'371': '1.0'}, {'1031': '1.0'}, {'695': '1.0'}, {'318': '1.0'}, {'685': '1.0'}]	[{'1': '1'}, {'663': '1'}, {'664': '1'}, {'666': '1'}, {'667': '1'}, {'668': '1'}, {'669': '1'}, {'670': '1'}, {'671': '1'}, {'673': '1'}]	[{'556': '1.0'}, {'770': '1.0'}, {'773': '1.0'}, {'775': '1.0'}, {'776': '1.0'}, {'780': '1.0'}, {'298': '1.0'}, {'297': '1.0'}, {'783': '1.0'}, {'308': '1.0'}]	[{'1031': '1.0'}, {'483': '1.0'}, {'669': '1.0'}, {'591': '1.0'}, {'173': '1.0'}, {'1012': '1.0'}, {'873': '1.0'}, {'724': '1.0'}, {'659': '1.0'}, {'407': '1.0'}]	[{'685': '1.0'}, {'669': '1.0'}, {'680': '1.0'}, {'1031': '1.0'}, {'932': '1.0'}, {'692': '1.0'}, {'1012': '1.0'}, {'695': '1.0'}, {'696': '1.0'}, {'697': '1.0'}]	[{'1111': '0.0'}, {'378': '0.0'}, {'712': '0.0'}, {'375': '0.0'}, {'1037': '0.0'}, {'373': '0.0'}, {'717': '0.0'}, {'1087': '0.0'}, {'719': '0.0'}, {'721': '0.0'}]	[{'1111': '0'}, {'882': '0'}, {'429': '0'}, {'430': '0'}, {'431': '0'}, {'877': '0'}, {'435': '0'}, {'885': '0'}, {'436': '0'}, {'876': '0'}]	[{'1111': '0.0'}, {'384': '0.0'}, {'383': '0.0'}, {'382': '0.0'}, {'381': '0.0'}, {'379': '0.0'}, {'378': '0.0'}, {'772': '0.0'}, {'777': '0.0'}, {'375': '0.0'}]	[{'1111': '0.0'}, {'487': '0.0'}, {'491': '0.0'}, {'990': '0.0'}, {'494': '0.0'}, {'988': '0.0'}, {'499': '0.0'}, {'501': '0.0'}, {'502': '0.0'}, {'986': '0.0'}]	[{'1111': '0.0'}, {'1011': '0.0'}, {'442': '0.0'}, {'1010': '0.0'}, {'444': '0.0'}, {'887': '0.0'}, {'447': '0.0'}, {'440': '0.0'}, {'449': '0.0'}, {'451': '0.0'}]
AsymUserKNN	mids-100000-49	0.1683	0.5946	0.3431	0.22	0.1473	0.1126	81.0845	0.0112	[{'176': '1.0'}, {'860': '1.0'}, {'566': '1.0'}, {'768': '1.0'}, {'989': '1.0'}, {'767': '1.0'}, {'74': '1.0'}, {'766': '1.0'}, {'559': '1.0'}, {'835': '1.0'}]	[{'1': '1'}, {'722': '1'}, {'723': '1'}, {'724': '1'}, {'729': '1'}, {'732': '1'}, {'735': '1'}, {'736': '1'}, {'738': '1'}, {'739': '1'}]	[{'342': '1.0'}, {'1063': '1.0'}, {'1067': '1.0'}, {'846': '1.0'}, {'229': '1.0'}, {'228': '1.0'}, {'1069': '1.0'}, {'477': '1.0'}, {'1062': '1.0'}, {'842': '1.0'}]	[{'101': '1.0'}, {'766': '1.0'}, {'312': '1.0'}, {'767': '1.0'}, {'371': '1.0'}, {'810': '1.0'}, {'768': '1.0'}, {'506': '1.0'}, {'860': '1.0'}, {'111': '1.0'}]	[{'678': '1.0'}, {'967': '1.0'}, {'767': '1.0'}, {'768': '1.0'}, {'860': '1.0'}, {'859': '1.0'}, {'784': '1.0'}, {'1121': '1.0'}, {'791': '1.0'}, {'852': '1.0'}]	[{'328': '0.0'}, {'894': '0.0'}, {'895': '0.0'}, {'896': '0.0'}, {'413': '0.0'}, {'412': '0.0'}, {'897': '0.0'}, {'898': '0.0'}, {'900': '0.0'}, {'407': '0.0'}]	[{'1030': '0'}, {'995': '0'}, {'994': '0'}, {'453': '0'}, {'993': '0'}, {'455': '0'}, {'992': '0'}, {'457': '0'}, {'458': '0'}, {'459': '0'}]	[{'282': '0.0'}, {'811': '0.0'}, {'812': '0.0'}, {'813': '0.0'}, {'814': '0.0'}, {'816': '0.0'}, {'366': '0.0'}, {'365': '0.0'}, {'817': '0.0'}, {'363': '0.0'}]	[{'324': '0.0'}, {'895': '0.0'}, {'896': '0.0'}, {'897': '0.0'}, {'898': '0.0'}, {'413': '0.0'}, {'412': '0.0'}, {'900': '0.0'}, {'903': '0.0'}, {'407': '0.0'}]	[{'310': '0.0'}, {'865': '0.0'}, {'403': '0.0'}, {'402': '0.0'}, {'401': '0.0'}, {'400': '0.0'}, {'873': '0.0'}, {'874': '0.0'}, {'880': '0.0'}, {'393': '0.0'}]
AsymUserKNN	mids-100000-50	0.1579	0.5953	0.3653	0.2135	0.1375	0.1165	85.1788	0.014	[{'1022': '1.0'}, {'1017': '1.0'}, {'246': '1.0'}, {'227': '1.0'}, {'389': '1.0'}, {'955': '1.0'}, {'627': '1.0'}, {'1252': '1.0'}, {'1109': '1.0'}, {'5': '1.0'}]	[{'1': '1'}, {'721': '1'}, {'724': '1'}, {'725': '1'}, {'727': '1'}, {'732': '1'}, {'736': '1'}, {'737': '1'}, {'741': '1'}, {'744': '1'}]	[{'1': '1.0'}, {'697': '1.0'}, {'699': '1.0'}, {'276': '1.0'}, {'701': '1.0'}, {'703': '1.0'}, {'710': '1.0'}, {'269': '1.0'}, {'711': '1.0'}, {'712': '1.0'}]	[{'408': '1.0'}, {'1109': '1.0'}, {'1279': '1.0'}, {'582': '1.0'}, {'1164': '1.0'}, {'627': '1.0'}, {'955': '1.0'}, {'667': '1.0'}, {'692': '1.0'}, {'1022': '1.0'}]	[{'1109': '1.0'}, {'692': '1.0'}, {'667': '1.0'}, {'1164': '1.0'}, {'582': '1.0'}, {'408': '1.0'}, {'1017': '1.0'}, {'389': '1.0'}, {'787': '1.0'}, {'342': '1.0'}]	[{'875': '0.0'}, {'421': '0.0'}, {'420': '0.0'}, {'419': '0.0'}, {'418': '0.0'}, {'417': '0.0'}, {'416': '0.0'}, {'415': '0.0'}, {'803': '0.0'}, {'413': '0.0'}]	[{'1033': '0'}, {'471': '0'}, {'995': '0'}, {'994': '0'}, {'474': '0'}, {'993': '0'}, {'478': '0'}, {'479': '0'}, {'989': '0'}, {'482': '0'}]	[{'425': '0.0'}, {'1087': '0.0'}, {'932': '0.0'}, {'406': '0.0'}, {'404': '0.0'}, {'403': '0.0'}, {'401': '0.0'}, {'400': '0.0'}, {'689': '0.0'}, {'397': '0.0'}]	[{'1085': '0.0'}, {'846': '0.0'}, {'842': '0.0'}, {'432': '0.0'}, {'433': '0.0'}, {'434': '0.0'}, {'436': '0.0'}, {'429': '0.0'}, {'841': '0.0'}, {'439': '0.0'}]	[{'540': '0.0'}, {'423': '0.0'}, {'424': '0.0'}, {'425': '0.0'}, {'834': '0.0'}, {'1191': '0.0'}, {'429': '0.0'}, {'422': '0.0'}, {'833': '0.0'}, {'432': '0.0'}]
AsymUserKNN	mids-100000-51	0.1481	0.5805	0.3292	0.1929	0.1209	0.1117	54.4091	0.0168	[{'346': '1.0'}, {'830': '1.0'}, {'43': '1.0'}, {'602': '1.0'}, {'193': '1.0'}, {'383': '1.0'}, {'534': '1.0'}, {'723': '1.0'}, {'273': '1.0'}, {'982': '0.9'}]	[{'1': '1'}, {'454': '1'}, {'455': '1'}, {'852': '1'}, {'458': '1'}, {'459': '1'}, {'461': '1'}, {'462': '1'}, {'853': '1'}, {'849': '1'}]	[{'356': '1.0'}, {'566': '1.0'}, {'977': '1.0'}, {'565': '1.0'}, {'803': '1.0'}, {'292': '1.0'}, {'172': '1.0'}, {'441': '1.0'}, {'174': '1.0'}, {'175': '1.0'}]	[{'782': '1.0'}, {'602': '1.0'}, {'982': '1.0'}, {'346': '1.0'}, {'193': '1.0'}, {'733': '1.0'}, {'970': '1.0'}, {'273': '1.0'}, {'534': '1.0'}, {'723': '1.0'}]	[{'782': '1.0'}, {'43': '1.0'}, {'830': '1.0'}, {'534': '1.0'}, {'346': '1.0'}, {'273': '1.0'}, {'602': '1.0'}, {'982': '1.0'}, {'193': '1.0'}, {'282': '1.0'}]	[{'522': '0.0'}, {'530': '0.0'}, {'531': '0.0'}, {'541': '0.0'}, {'543': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}]	[{'522': '0'}, {'530': '0'}, {'531': '0'}, {'541': '0'}, {'543': '0'}, {'545': '0'}, {'546': '0'}, {'551': '0'}, {'552': '0'}, {'553': '0'}]	[{'522': '0.0'}, {'530': '0.0'}, {'531': '0.0'}, {'541': '0.0'}, {'543': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}]	[{'522': '0.0'}, {'530': '0.0'}, {'531': '0.0'}, {'541': '0.0'}, {'543': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}]	[{'522': '0.0'}, {'530': '0.0'}, {'531': '0.0'}, {'541': '0.0'}, {'543': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}]
AsymUserKNN	mids-100000-52	0.1462	0.5743	0.3416	0.1978	0.1256	0.1126	66.6974	0.0126	[{'1018': '1.0'}, {'872': '1.0'}, {'411': '1.0'}, {'988': '1.0'}, {'315': '1.0'}, {'304': '1.0'}, {'373': '1.0'}, {'450': '1.0'}, {'834': '0.9'}, {'1050': '0.9'}]	[{'1': '1'}, {'665': '1'}, {'667': '1'}, {'668': '1'}, {'671': '1'}, {'672': '1'}, {'673': '1'}, {'674': '1'}, {'675': '1'}, {'678': '1'}]	[{'890': '1.0'}, {'988': '1.0'}, {'811': '1.0'}, {'449': '1.0'}, {'215': '1.0'}, {'991': '1.0'}, {'993': '1.0'}, {'450': '1.0'}, {'451': '1.0'}, {'210': '1.0'}]	[{'315': '1.0'}, {'166': '1.0'}, {'1030': '1.0'}, {'1020': '1.0'}, {'424': '1.0'}, {'1018': '1.0'}, {'505': '1.0'}, {'416': '1.0'}, {'442': '1.0'}, {'411': '1.0'}]	[{'1030': '1.0'}, {'166': '1.0'}, {'1020': '1.0'}, {'416': '1.0'}, {'424': '1.0'}, {'1018': '1.0'}, {'373': '1.0'}, {'442': '1.0'}, {'450': '1.0'}, {'988': '1.0'}]	[{'1158': '0.0'}, {'840': '0.0'}, {'844': '0.0'}, {'845': '0.0'}, {'846': '0.0'}, {'847': '0.0'}, {'395': '0.0'}, {'394': '0.0'}, {'393': '0.0'}, {'392': '0.0'}]	[{'1158': '0'}, {'934': '0'}, {'432': '0'}, {'433': '0'}, {'933': '0'}, {'435': '0'}, {'436': '0'}, {'935': '0'}, {'437': '0'}, {'931': '0'}]	[{'1158': '0.0'}, {'344': '0.0'}, {'740': '0.0'}, {'342': '0.0'}, {'341': '0.0'}, {'742': '0.0'}, {'339': '0.0'}, {'743': '0.0'}, {'337': '0.0'}, {'744': '0.0'}]	[{'1158': '0.0'}, {'731': '0.0'}, {'337': '0.0'}, {'732': '0.0'}, {'335': '0.0'}, {'334': '0.0'}, {'733': '0.0'}, {'736': '0.0'}, {'737': '0.0'}, {'330': '0.0'}]	[{'1158': '0.0'}, {'731': '0.0'}, {'337': '0.0'}, {'732': '0.0'}, {'335': '0.0'}, {'334': '0.0'}, {'733': '0.0'}, {'736': '0.0'}, {'737': '0.0'}, {'330': '0.0'}]
AsymUserKNN	mids-100000-53	0.1621	0.5993	0.3577	0.2163	0.1403	0.1008	95.3342	0.0185	[{'877': '1.0'}, {'103': '1.0'}, {'1042': '1.0'}, {'1025': '1.0'}, {'175': '1.0'}, {'186': '1.0'}, {'991': '1.0'}, {'1083': '1.0'}, {'947': '1.0'}, {'875': '1.0'}]	[{'1': '1'}, {'675': '1'}, {'676': '1'}, {'677': '1'}, {'678': '1'}, {'680': '1'}, {'681': '1'}, {'682': '1'}, {'683': '1'}, {'684': '1'}]	[{'526': '1.0'}, {'824': '1.0'}, {'830': '1.0'}, {'471': '1.0'}, {'836': '1.0'}, {'267': '1.0'}, {'583': '1.0'}, {'264': '1.0'}, {'262': '1.0'}, {'823': '1.0'}]	[{'610': '1.0'}, {'559': '1.0'}, {'491': '1.0'}, {'234': '1.0'}, {'175': '1.0'}, {'186': '1.0'}, {'583': '1.0'}, {'877': '1.0'}, {'1150': '1.0'}, {'198': '1.0'}]	[{'326': '1.0'}, {'623': '1.0'}, {'1083': '1.0'}, {'103': '1.0'}, {'1042': '1.0'}, {'559': '1.0'}, {'1150': '1.0'}, {'446': '1.0'}, {'447': '1.0'}, {'1025': '1.0'}]	[{'910': '0.0'}, {'867': '0.0'}, {'871': '0.0'}, {'872': '0.0'}, {'874': '0.0'}, {'876': '0.0'}, {'879': '0.0'}, {'880': '0.0'}, {'334': '0.0'}, {'881': '0.0'}]	[{'964': '0'}, {'361': '0'}, {'360': '0'}, {'359': '0'}, {'968': '0'}, {'357': '0'}, {'812': '0'}, {'354': '0'}, {'609': '0'}, {'972': '0'}]	[{'274': '0.0'}, {'908': '0.0'}, {'364': '0.0'}, {'363': '0.0'}, {'910': '0.0'}, {'361': '0.0'}, {'360': '0.0'}, {'359': '0.0'}, {'911': '0.0'}, {'357': '0.0'}]	[{'291': '0.0'}, {'863': '0.0'}, {'864': '0.0'}, {'866': '0.0'}, {'334': '0.0'}, {'659': '0.0'}, {'332': '0.0'}, {'515': '0.0'}, {'867': '0.0'}, {'654': '0.0'}]	[{'296': '0.0'}, {'512': '0.0'}, {'332': '0.0'}, {'674': '0.0'}, {'874': '0.0'}, {'876': '0.0'}, {'327': '0.0'}, {'879': '0.0'}, {'880': '0.0'}, {'673': '0.0'}]
AsymUserKNN	mids-100000-54	0.1397	0.5782	0.3013	0.1772	0.1077	0.1118	80.5096	0.02	[{'284': '1.0'}, {'473': '1.0'}, {'778': '1.0'}, {'910': '1.0'}, {'926': '1.0'}, {'945': '1.0'}, {'585': '1.0'}, {'470': '1.0'}, {'603': '1.0'}, {'724': '1.0'}]	[{'1': '1'}, {'656': '1'}, {'660': '1'}, {'662': '1'}, {'664': '1'}, {'665': '1'}, {'666': '1'}, {'667': '1'}, {'671': '1'}, {'674': '1'}]	[{'1': '1.0'}, {'528': '1.0'}, {'523': '1.0'}, {'502': '1.0'}, {'491': '1.0'}, {'489': '1.0'}, {'486': '1.0'}, {'479': '1.0'}, {'476': '1.0'}, {'473': '1.0'}]	[{'724': '1.0'}, {'585': '1.0'}, {'803': '1.0'}, {'38': '1.0'}, {'309': '1.0'}, {'910': '1.0'}, {'926': '1.0'}, {'945': '1.0'}, {'408': '1.0'}, {'951': '1.0'}]	[{'470': '1.0'}, {'585': '1.0'}, {'38': '1.0'}, {'284': '1.0'}, {'778': '1.0'}, {'910': '1.0'}, {'926': '1.0'}, {'945': '1.0'}, {'951': '1.0'}, {'309': '1.0'}]	[{'569': '0.0'}, {'561': '0.0'}, {'562': '0.0'}, {'563': '0.0'}, {'564': '0.0'}, {'565': '0.0'}, {'567': '0.0'}, {'1137': '0.0'}, {'559': '0.0'}, {'570': '0.0'}]	[{'569': '0'}, {'869': '0'}, {'450': '0'}, {'452': '0'}, {'453': '0'}, {'455': '0'}, {'865': '0'}, {'870': '0'}, {'457': '0'}, {'460': '0'}]	[{'569': '0.0'}, {'390': '0.0'}, {'389': '0.0'}, {'673': '0.0'}, {'856': '0.0'}, {'972': '0.0'}, {'384': '0.0'}, {'383': '0.0'}, {'382': '0.0'}, {'1058': '0.0'}]	[{'569': '0.0'}, {'559': '0.0'}, {'561': '0.0'}, {'562': '0.0'}, {'563': '0.0'}, {'564': '0.0'}, {'565': '0.0'}, {'567': '0.0'}, {'556': '0.0'}, {'1137': '0.0'}]	[{'569': '0.0'}, {'559': '0.0'}, {'561': '0.0'}, {'562': '0.0'}, {'563': '0.0'}, {'564': '0.0'}, {'565': '0.0'}, {'567': '0.0'}, {'556': '0.0'}, {'1137': '0.0'}]
AsymUserKNN	mids-100000-55	0.15	0.5733	0.3278	0.1934	0.1224	0.1021	76.397	0.0228	[{'358': '1.0'}, {'681': '1.0'}, {'632': '1.0'}, {'376': '1.0'}, {'1118': '1.0'}, {'946': '1.0'}, {'498': '1.0'}, {'230': '1.0'}, {'921': '1.0'}, {'1053': '1.0'}]	[{'1': '1'}, {'644': '1'}, {'645': '1'}, {'646': '1'}, {'647': '1'}, {'650': '1'}, {'652': '1'}, {'654': '1'}, {'656': '1'}, {'659': '1'}]	[{'205': '1.0'}, {'689': '1.0'}, {'690': '1.0'}, {'693': '1.0'}, {'696': '1.0'}, {'240': '1.0'}, {'238': '1.0'}, {'706': '1.0'}, {'708': '1.0'}, {'709': '1.0'}]	[{'398': '1.0'}, {'361': '1.0'}, {'1053': '1.0'}, {'358': '1.0'}, {'334': '1.0'}, {'498': '1.0'}, {'975': '1.0'}, {'368': '1.0'}, {'946': '1.0'}, {'921': '1.0'}]	[{'398': '1.0'}, {'178': '1.0'}, {'681': '1.0'}, {'230': '1.0'}, {'632': '1.0'}, {'862': '1.0'}, {'498': '1.0'}, {'334': '1.0'}, {'883': '1.0'}, {'898': '1.0'}]	[{'397': '0.0'}, {'373': '0.0'}, {'371': '0.0'}, {'369': '0.0'}, {'994': '0.0'}, {'367': '0.0'}, {'858': '0.0'}, {'365': '0.0'}, {'856': '0.0'}, {'996': '0.0'}]	[{'721': '0'}, {'792': '0'}, {'934': '0'}, {'722': '0'}, {'937': '0'}, {'608': '0'}, {'609': '0'}, {'355': '0'}, {'789': '0'}, {'941': '0'}]	[{'712': '0.0'}, {'390': '0.0'}, {'389': '0.0'}, {'914': '0.0'}, {'387': '0.0'}, {'916': '0.0'}, {'385': '0.0'}, {'384': '0.0'}, {'383': '0.0'}, {'382': '0.0'}]	[{'944': '0.0'}, {'379': '0.0'}, {'377': '0.0'}, {'934': '0.0'}, {'937': '0.0'}, {'373': '0.0'}, {'941': '0.0'}, {'371': '0.0'}, {'942': '0.0'}, {'369': '0.0'}]	[{'290': '0.0'}, {'383': '0.0'}, {'382': '0.0'}, {'380': '0.0'}, {'379': '0.0'}, {'943': '0.0'}, {'377': '0.0'}, {'944': '0.0'}, {'945': '0.0'}, {'373': '0.0'}]
AsymUserKNN	mids-100000-56	0.1517	0.6278	0.3445	0.2007	0.1209	0.1244	90.6185	0.0134	[{'1294': '1.0'}, {'448': '1.0'}, {'396': '1.0'}, {'618': '1.0'}, {'1057': '1.0'}, {'782': '1.0'}, {'308': '1.0'}, {'482': '1.0'}, {'1279': '1.0'}, {'142': '1.0'}]	[{'1': '1'}, {'739': '1'}, {'741': '1'}, {'742': '1'}, {'745': '1'}, {'747': '1'}, {'748': '1'}, {'749': '1'}, {'751': '1'}, {'752': '1'}]	[{'1295': '1.0'}, {'689': '1.0'}, {'699': '1.0'}, {'702': '1.0'}, {'709': '1.0'}, {'711': '1.0'}, {'712': '1.0'}, {'725': '1.0'}, {'251': '1.0'}, {'734': '1.0'}]	[{'975': '1.0'}, {'142': '1.0'}, {'396': '1.0'}, {'388': '1.0'}, {'482': '1.0'}, {'842': '1.0'}, {'1057': '1.0'}, {'308': '1.0'}, {'618': '1.0'}, {'1294': '1.0'}]	[{'396': '1.0'}, {'327': '1.0'}, {'1294': '1.0'}, {'782': '1.0'}, {'388': '1.0'}, {'842': '1.0'}, {'482': '1.0'}, {'448': '1.0'}, {'618': '1.0'}, {'1279': '1.0'}]	[{'521': '0.0'}, {'392': '0.0'}, {'787': '0.0'}, {'389': '0.0'}, {'1202': '0.0'}, {'1203': '0.0'}, {'386': '0.0'}, {'1105': '0.0'}, {'384': '0.0'}, {'791': '0.0'}]	[{'794': '0'}, {'1065': '0'}, {'1066': '0'}, {'1067': '0'}, {'1068': '0'}, {'892': '0'}, {'373': '0'}, {'372': '0'}, {'891': '0'}, {'1071': '0'}]	[{'451': '0.0'}, {'498': '0.0'}, {'499': '0.0'}, {'1089': '0.0'}, {'503': '0.0'}, {'504': '0.0'}, {'505': '0.0'}, {'507': '0.0'}, {'508': '0.0'}, {'1088': '0.0'}]	[{'1141': '0.0'}, {'338': '0.0'}, {'337': '0.0'}, {'1181': '0.0'}, {'335': '0.0'}, {'824': '0.0'}, {'666': '0.0'}, {'332': '0.0'}, {'330': '0.0'}, {'329': '0.0'}]	[{'480': '0.0'}, {'1162': '0.0'}, {'1050': '0.0'}, {'1048': '0.0'}, {'714': '0.0'}, {'715': '0.0'}, {'1168': '0.0'}, {'719': '0.0'}, {'720': '0.0'}, {'721': '0.0'}]
