Model	dataset	precision@10	hit@10	mrr@10	ndcg@10	map@10	itemcoverage@10	averagepopularity@10	tailpercentage@10	best_user_precision@[10]	best_user_hit@[10]	best_user_mrr@[10]	best_user_ndcg@[10]	best_user_map@[10]	worst_user_precision@[10]	worst_user_hit@[10]	worst_user_mrr@[10]	worst_user_ndcg@[10]	worst_user_map@[10]
LightGCN	mids-100000-45	0.1277	0.5465	0.2881	0.1678	0.0997	0.1171	61.879	0.0042	[{'654': '1.0'}, {'1083': '1.0'}, {'173': '1.0'}, {'408': '1.0'}, {'420': '1.0'}, {'967': '0.9'}, {'195': '0.9'}, {'721': '0.9'}, {'730': '0.9'}, {'21': '0.9'}]	[{'554': '1'}, {'630': '1'}, {'631': '1'}, {'633': '1'}, {'634': '1'}, {'637': '1'}, {'638': '1'}, {'639': '1'}, {'640': '1'}, {'641': '1'}]	[{'554': '1.0'}, {'739': '1.0'}, {'742': '1.0'}, {'744': '1.0'}, {'282': '1.0'}, {'766': '1.0'}, {'280': '1.0'}, {'737': '1.0'}, {'770': '1.0'}, {'777': '1.0'}]	[{'554': '1.0'}, {'1083': '1.0'}, {'367': '1.0'}, {'195': '1.0'}, {'263': '1.0'}, {'202': '1.0'}, {'42': '1.0'}, {'113': '1.0'}, {'408': '1.0'}, {'420': '1.0'}]	[{'554': '1.0'}, {'420': '1.0'}, {'1083': '1.0'}, {'408': '1.0'}, {'173': '1.0'}, {'654': '1.0'}, {'367': '1.0'}, {'42': '1.0'}, {'195': '1.0'}, {'202': '1.0'}]	[{'1': '0.0'}, {'563': '0.0'}, {'358': '0.0'}, {'695': '0.0'}, {'848': '0.0'}, {'355': '0.0'}, {'849': '0.0'}, {'850': '0.0'}, {'352': '0.0'}, {'853': '0.0'}]	[{'1': '0'}, {'423': '0'}, {'424': '0'}, {'425': '0'}, {'426': '0'}, {'884': '0'}, {'429': '0'}, {'886': '0'}, {'432': '0'}, {'434': '0'}]	[{'1': '0.0'}, {'385': '0.0'}, {'795': '0.0'}, {'798': '0.0'}, {'382': '0.0'}, {'800': '0.0'}, {'802': '0.0'}, {'804': '0.0'}, {'378': '0.0'}, {'377': '0.0'}]	[{'1': '0.0'}, {'372': '0.0'}, {'774': '0.0'}, {'370': '0.0'}, {'369': '0.0'}, {'368': '0.0'}, {'778': '0.0'}, {'780': '0.0'}, {'365': '0.0'}, {'783': '0.0'}]	[{'1': '0.0'}, {'780': '0.0'}, {'374': '0.0'}, {'373': '0.0'}, {'372': '0.0'}, {'783': '0.0'}, {'370': '0.0'}, {'369': '0.0'}, {'368': '0.0'}, {'784': '0.0'}]
LightGCN	mids-100000-46	0.1264	0.573	0.292	0.1663	0.0949	0.1201	79.1109	0.0029	[{'95': '1.0'}, {'1095': '1.0'}, {'1058': '1.0'}, {'927': '1.0'}, {'868': '1.0'}, {'1145': '1.0'}, {'569': '0.9'}, {'1056': '0.9'}, {'1042': '0.9'}, {'253': '0.9'}]	[{'1': '1'}, {'730': '1'}, {'732': '1'}, {'735': '1'}, {'736': '1'}, {'737': '1'}, {'738': '1'}, {'739': '1'}, {'740': '1'}, {'743': '1'}]	[{'525': '1.0'}, {'1002': '1.0'}, {'196': '1.0'}, {'665': '1.0'}, {'1000': '1.0'}, {'999': '1.0'}, {'202': '1.0'}, {'203': '1.0'}, {'996': '1.0'}, {'993': '1.0'}]	[{'868': '1.0'}, {'1145': '1.0'}, {'927': '1.0'}, {'1058': '1.0'}, {'95': '1.0'}, {'1095': '1.0'}, {'378': '0.9877'}, {'647': '0.9613'}, {'461': '0.9448'}, {'253': '0.9364'}]	[{'1058': '1.0'}, {'1095': '1.0'}, {'95': '1.0'}, {'868': '1.0'}, {'1145': '1.0'}, {'927': '1.0'}, {'378': '0.9583'}, {'253': '0.9'}, {'647': '0.8803'}, {'1042': '0.8789'}]	[{'1239': '0.0'}, {'429': '0.0'}, {'909': '0.0'}, {'908': '0.0'}, {'432': '0.0'}, {'433': '0.0'}, {'907': '0.0'}, {'426': '0.0'}, {'905': '0.0'}, {'903': '0.0'}]	[{'1239': '0'}, {'989': '0'}, {'988': '0'}, {'473': '0'}, {'474': '0'}, {'985': '0'}, {'480': '0'}, {'481': '0'}, {'981': '0'}, {'980': '0'}]	[{'1239': '0.0'}, {'419': '0.0'}, {'854': '0.0'}, {'860': '0.0'}, {'416': '0.0'}, {'415': '0.0'}, {'414': '0.0'}, {'862': '0.0'}, {'412': '0.0'}, {'411': '0.0'}]	[{'1239': '0.0'}, {'391': '0.0'}, {'388': '0.0'}, {'831': '0.0'}, {'386': '0.0'}, {'385': '0.0'}, {'384': '0.0'}, {'833': '0.0'}, {'382': '0.0'}, {'381': '0.0'}]	[{'1239': '0.0'}, {'400': '0.0'}, {'818': '0.0'}, {'822': '0.0'}, {'823': '0.0'}, {'395': '0.0'}, {'393': '0.0'}, {'392': '0.0'}, {'391': '0.0'}, {'831': '0.0'}]
LightGCN	mids-100000-47	0.1136	0.5228	0.2661	0.1491	0.0853	0.1013	53.4246	0.0064	[{'921': '1.0'}, {'631': '1.0'}, {'801': '0.9'}, {'592': '0.9'}, {'168': '0.9'}, {'395': '0.9'}, {'167': '0.9'}, {'624': '0.9'}, {'582': '0.8'}, {'636': '0.8'}]	[{'1': '1'}, {'559': '1'}, {'560': '1'}, {'564': '1'}, {'565': '1'}, {'566': '1'}, {'567': '1'}, {'568': '1'}, {'569': '1'}, {'572': '1'}]	[{'283': '1.0'}, {'608': '1.0'}, {'772': '1.0'}, {'499': '1.0'}, {'767': '1.0'}, {'766': '1.0'}, {'125': '1.0'}, {'618': '1.0'}, {'620': '1.0'}, {'779': '1.0'}]	[{'631': '1.0'}, {'82': '1.0'}, {'61': '1.0'}, {'412': '1.0'}, {'921': '1.0'}, {'945': '1.0'}, {'217': '0.9709'}, {'624': '0.9364'}, {'167': '0.9364'}, {'168': '0.9364'}]	[{'61': '1.0'}, {'945': '1.0'}, {'412': '1.0'}, {'82': '1.0'}, {'921': '1.0'}, {'631': '1.0'}, {'217': '0.9167'}, {'167': '0.9'}, {'168': '0.9'}, {'624': '0.9'}]	[{'1008': '0.0'}, {'379': '0.0'}, {'740': '0.0'}, {'742': '0.0'}, {'745': '0.0'}, {'374': '0.0'}, {'373': '0.0'}, {'746': '0.0'}, {'747': '0.0'}, {'370': '0.0'}]	[{'1008': '0'}, {'420': '0'}, {'786': '0'}, {'418': '0'}, {'416': '0'}, {'415': '0'}, {'414': '0'}, {'411': '0'}, {'790': '0'}, {'409': '0'}]	[{'1008': '0.0'}, {'769': '0.0'}, {'770': '0.0'}, {'405': '0.0'}, {'771': '0.0'}, {'774': '0.0'}, {'401': '0.0'}, {'400': '0.0'}, {'399': '0.0'}, {'775': '0.0'}]	[{'1008': '0.0'}, {'771': '0.0'}, {'354': '0.0'}, {'353': '0.0'}, {'774': '0.0'}, {'351': '0.0'}, {'775': '0.0'}, {'348': '0.0'}, {'778': '0.0'}, {'553': '0.0'}]	[{'1008': '0.0'}, {'759': '0.0'}, {'762': '0.0'}, {'394': '0.0'}, {'763': '0.0'}, {'392': '0.0'}, {'391': '0.0'}, {'764': '0.0'}, {'765': '0.0'}, {'768': '0.0'}]
LightGCN	mids-100000-48	0.1567	0.5635	0.3086	0.2	0.1341	0.0748	62.9984	0.0014	[{'591': '1.0'}, {'685': '1.0'}, {'492': '1.0'}, {'46': '1.0'}, {'767': '1.0'}, {'371': '1.0'}, {'659': '1.0'}, {'318': '1.0'}, {'970': '1.0'}, {'1031': '1.0'}]	[{'1': '1'}, {'664': '1'}, {'665': '1'}, {'667': '1'}, {'668': '1'}, {'669': '1'}, {'671': '1'}, {'673': '1'}, {'680': '1'}, {'681': '1'}]	[{'556': '1.0'}, {'246': '1.0'}, {'754': '1.0'}, {'757': '1.0'}, {'241': '1.0'}, {'759': '1.0'}, {'761': '1.0'}, {'764': '1.0'}, {'766': '1.0'}, {'767': '1.0'}]	[{'822': '1.0'}, {'767': '1.0'}, {'46': '1.0'}, {'492': '1.0'}, {'1085': '1.0'}, {'1012': '1.0'}, {'371': '1.0'}, {'724': '1.0'}, {'318': '1.0'}, {'1031': '1.0'}]	[{'1031': '1.0'}, {'685': '1.0'}, {'696': '1.0'}, {'371': '1.0'}, {'1085': '1.0'}, {'970': '1.0'}, {'724': '1.0'}, {'906': '1.0'}, {'966': '1.0'}, {'964': '1.0'}]	[{'1111': '0.0'}, {'802': '0.0'}, {'803': '0.0'}, {'390': '0.0'}, {'389': '0.0'}, {'807': '0.0'}, {'808': '0.0'}, {'385': '0.0'}, {'384': '0.0'}, {'383': '0.0'}]	[{'1111': '0'}, {'421': '0'}, {'899': '0'}, {'424': '0'}, {'896': '0'}, {'895': '0'}, {'429': '0'}, {'420': '0'}, {'430': '0'}, {'893': '0'}]	[{'1111': '0.0'}, {'862': '0.0'}, {'416': '0.0'}, {'415': '0.0'}, {'414': '0.0'}, {'864': '0.0'}, {'865': '0.0'}, {'410': '0.0'}, {'409': '0.0'}, {'872': '0.0'}]	[{'1111': '0.0'}, {'373': '0.0'}, {'752': '0.0'}, {'756': '0.0'}, {'367': '0.0'}, {'366': '0.0'}, {'365': '0.0'}, {'762': '0.0'}, {'363': '0.0'}, {'362': '0.0'}]	[{'1111': '0.0'}, {'384': '0.0'}, {'383': '0.0'}, {'382': '0.0'}, {'381': '0.0'}, {'380': '0.0'}, {'379': '0.0'}, {'378': '0.0'}, {'784': '0.0'}, {'375': '0.0'}]
LightGCN	mids-100000-49	0.1617	0.597	0.3259	0.2088	0.135	0.1245	67.5583	0.0042	[{'989': '1.0'}, {'860': '1.0'}, {'566': '1.0'}, {'768': '1.0'}, {'1130': '1.0'}, {'371': '1.0'}, {'766': '1.0'}, {'559': '1.0'}, {'590': '1.0'}, {'630': '0.9'}]	[{'624': '1'}, {'730': '1'}, {'731': '1'}, {'734': '1'}, {'735': '1'}, {'736': '1'}, {'738': '1'}, {'739': '1'}, {'740': '1'}, {'741': '1'}]	[{'453': '1.0'}, {'941': '1.0'}, {'939': '1.0'}, {'619': '1.0'}, {'926': '1.0'}, {'922': '1.0'}, {'191': '1.0'}, {'921': '1.0'}, {'362': '1.0'}, {'918': '1.0'}]	[{'369': '1.0'}, {'678': '1.0'}, {'768': '1.0'}, {'750': '1.0'}, {'491': '1.0'}, {'559': '1.0'}, {'860': '1.0'}, {'784': '1.0'}, {'721': '1.0'}, {'859': '1.0'}]	[{'989': '1.0'}, {'371': '1.0'}, {'109': '1.0'}, {'566': '1.0'}, {'784': '1.0'}, {'23': '1.0'}, {'1123': '1.0'}, {'750': '1.0'}, {'590': '1.0'}, {'859': '1.0'}]	[{'1': '0.0'}, {'874': '0.0'}, {'875': '0.0'}, {'414': '0.0'}, {'876': '0.0'}, {'412': '0.0'}, {'880': '0.0'}, {'882': '0.0'}, {'407': '0.0'}, {'406': '0.0'}]	[{'1': '0'}, {'459': '0'}, {'987': '0'}, {'986': '0'}, {'463': '0'}, {'465': '0'}, {'466': '0'}, {'467': '0'}, {'983': '0'}, {'982': '0'}]	[{'1': '0.0'}, {'1005': '0.0'}, {'483': '0.0'}, {'1002': '0.0'}, {'486': '0.0'}, {'487': '0.0'}, {'999': '0.0'}, {'998': '0.0'}, {'490': '0.0'}, {'494': '0.0'}]	[{'1': '0.0'}, {'876': '0.0'}, {'880': '0.0'}, {'882': '0.0'}, {'429': '0.0'}, {'427': '0.0'}, {'885': '0.0'}, {'421': '0.0'}, {'890': '0.0'}, {'894': '0.0'}]	[{'1': '0.0'}, {'890': '0.0'}, {'441': '0.0'}, {'894': '0.0'}, {'896': '0.0'}, {'899': '0.0'}, {'434': '0.0'}, {'900': '0.0'}, {'903': '0.0'}, {'429': '0.0'}]
LightGCN	mids-100000-50	0.1572	0.6125	0.3312	0.2012	0.1229	0.1352	70.6055	0.0064	[{'227': '1.0'}, {'5': '1.0'}, {'1276': '1.0'}, {'607': '1.0'}, {'64': '1.0'}, {'1252': '1.0'}, {'1109': '1.0'}, {'246': '1.0'}, {'637': '1.0'}, {'389': '0.9'}]	[{'1': '1'}, {'741': '1'}, {'745': '1'}, {'746': '1'}, {'747': '1'}, {'749': '1'}, {'750': '1'}, {'751': '1'}, {'752': '1'}, {'755': '1'}]	[{'1': '1.0'}, {'682': '1.0'}, {'688': '1.0'}, {'235': '1.0'}, {'692': '1.0'}, {'693': '1.0'}, {'694': '1.0'}, {'695': '1.0'}, {'699': '1.0'}, {'227': '1.0'}]	[{'1107': '1.0'}, {'227': '1.0'}, {'1109': '1.0'}, {'5': '1.0'}, {'1276': '1.0'}, {'64': '1.0'}, {'607': '1.0'}, {'1252': '1.0'}, {'246': '1.0'}, {'637': '1.0'}]	[{'246': '1.0'}, {'607': '1.0'}, {'227': '1.0'}, {'637': '1.0'}, {'1109': '1.0'}, {'1107': '1.0'}, {'5': '1.0'}, {'1164': '1.0'}, {'787': '1.0'}, {'64': '1.0'}]	[{'720': '0.0'}, {'938': '0.0'}, {'570': '0.0'}, {'940': '0.0'}, {'941': '0.0'}, {'732': '0.0'}, {'572': '0.0'}, {'348': '0.0'}, {'731': '0.0'}, {'574': '0.0'}]	[{'1041': '0'}, {'478': '0'}, {'479': '0'}, {'482': '0'}, {'984': '0'}, {'486': '0'}, {'487': '0'}, {'988': '0'}, {'488': '0'}, {'981': '0'}]	[{'454': '0.0'}, {'523': '0.0'}, {'525': '0.0'}, {'526': '0.0'}, {'1063': '0.0'}, {'530': '0.0'}, {'531': '0.0'}, {'533': '0.0'}, {'520': '0.0'}, {'534': '0.0'}]	[{'421': '0.0'}, {'940': '0.0'}, {'356': '0.0'}, {'1112': '0.0'}, {'644': '0.0'}, {'647': '0.0'}, {'1115': '0.0'}, {'1117': '0.0'}, {'650': '0.0'}, {'348': '0.0'}]	[{'754': '0.0'}, {'857': '0.0'}, {'919': '0.0'}, {'432': '0.0'}, {'895': '0.0'}, {'434': '0.0'}, {'435': '0.0'}, {'1087': '0.0'}, {'436': '0.0'}, {'1073': '0.0'}]
LightGCN	mids-100000-51	0.1321	0.5421	0.2858	0.1693	0.1012	0.1152	44.0215	0.0053	[{'273': '1.0'}, {'602': '1.0'}, {'193': '1.0'}, {'383': '1.0'}, {'43': '1.0'}, {'534': '1.0'}, {'586': '0.9'}, {'35': '0.9'}, {'497': '0.9'}, {'254': '0.9'}]	[{'1': '1'}, {'605': '1'}, {'606': '1'}, {'608': '1'}, {'621': '1'}, {'622': '1'}, {'627': '1'}, {'628': '1'}, {'630': '1'}, {'631': '1'}]	[{'805': '1.0'}, {'916': '1.0'}, {'415': '1.0'}, {'911': '1.0'}, {'181': '1.0'}, {'182': '1.0'}, {'414': '1.0'}, {'185': '1.0'}, {'186': '1.0'}, {'187': '1.0'}]	[{'782': '1.0'}, {'776': '1.0'}, {'880': '1.0'}, {'193': '1.0'}, {'383': '1.0'}, {'602': '1.0'}, {'43': '1.0'}, {'534': '1.0'}, {'343': '1.0'}, {'282': '1.0'}]	[{'602': '1.0'}, {'282': '1.0'}, {'880': '1.0'}, {'43': '1.0'}, {'343': '1.0'}, {'776': '1.0'}, {'273': '1.0'}, {'383': '1.0'}, {'193': '1.0'}, {'534': '1.0'}]	[{'522': '0.0'}, {'385': '0.0'}, {'730': '0.0'}, {'731': '0.0'}, {'382': '0.0'}, {'732': '0.0'}, {'738': '0.0'}, {'378': '0.0'}, {'377': '0.0'}, {'740': '0.0'}]	[{'522': '0'}, {'428': '0'}, {'815': '0'}, {'426': '0'}, {'425': '0'}, {'816': '0'}, {'422': '0'}, {'421': '0'}, {'419': '0'}, {'819': '0'}]	[{'522': '0.0'}, {'331': '0.0'}, {'330': '0.0'}, {'629': '0.0'}, {'328': '0.0'}, {'327': '0.0'}, {'326': '0.0'}, {'325': '0.0'}, {'632': '0.0'}, {'323': '0.0'}]	[{'522': '0.0'}, {'624': '0.0'}, {'328': '0.0'}, {'327': '0.0'}, {'326': '0.0'}, {'325': '0.0'}, {'625': '0.0'}, {'323': '0.0'}, {'626': '0.0'}, {'321': '0.0'}]	[{'522': '0.0'}, {'624': '0.0'}, {'328': '0.0'}, {'327': '0.0'}, {'326': '0.0'}, {'325': '0.0'}, {'625': '0.0'}, {'323': '0.0'}, {'626': '0.0'}, {'321': '0.0'}]
LightGCN	mids-100000-52	0.1408	0.5674	0.3028	0.1844	0.114	0.1197	55.036	0.0041	[{'906': '1.0'}, {'988': '1.0'}, {'450': '1.0'}, {'411': '1.0'}, {'265': '1.0'}, {'304': '1.0'}, {'872': '1.0'}, {'397': '0.9'}, {'477': '0.9'}, {'617': '0.9'}]	[{'1158': '1'}, {'923': '1'}, {'501': '1'}, {'922': '1'}, {'921': '1'}, {'504': '1'}, {'505': '1'}, {'506': '1'}, {'920': '1'}, {'924': '1'}]	[{'397': '1.0'}, {'173': '1.0'}, {'175': '1.0'}, {'476': '1.0'}, {'473': '1.0'}, {'467': '1.0'}, {'460': '1.0'}, {'946': '1.0'}, {'456': '1.0'}, {'1070': '1.0'}]	[{'947': '1.0'}, {'416': '1.0'}, {'166': '1.0'}, {'450': '1.0'}, {'1030': '1.0'}, {'411': '1.0'}, {'265': '1.0'}, {'424': '1.0'}, {'442': '1.0'}, {'505': '1.0'}]	[{'450': '1.0'}, {'1030': '1.0'}, {'265': '1.0'}, {'1020': '1.0'}, {'304': '1.0'}, {'906': '1.0'}, {'872': '1.0'}, {'988': '1.0'}, {'505': '1.0'}, {'411': '1.0'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'593': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'599': '0.0'}, {'600': '0.0'}, {'604': '0.0'}, {'607': '0.0'}]	[{'1': '0'}, {'588': '0'}, {'591': '0'}, {'593': '0'}, {'594': '0'}, {'595': '0'}, {'599': '0'}, {'600': '0'}, {'604': '0'}, {'607': '0'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'593': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'599': '0.0'}, {'600': '0.0'}, {'604': '0.0'}, {'607': '0.0'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'593': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'599': '0.0'}, {'600': '0.0'}, {'604': '0.0'}, {'607': '0.0'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'593': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'599': '0.0'}, {'600': '0.0'}, {'604': '0.0'}, {'607': '0.0'}]
LightGCN	mids-100000-53	0.1581	0.6136	0.3425	0.208	0.1288	0.1143	76.8934	0.004	[{'1042': '1.0'}, {'875': '1.0'}, {'1025': '1.0'}, {'1166': '1.0'}, {'610': '1.0'}, {'1083': '1.0'}, {'186': '1.0'}, {'581': '1.0'}, {'418': '1.0'}, {'353': '1.0'}]	[{'594': '1'}, {'692': '1'}, {'693': '1'}, {'694': '1'}, {'695': '1'}, {'698': '1'}, {'701': '1'}, {'704': '1'}, {'705': '1'}, {'707': '1'}]	[{'820': '1.0'}, {'769': '1.0'}, {'770': '1.0'}, {'772': '1.0'}, {'774': '1.0'}, {'778': '1.0'}, {'779': '1.0'}, {'781': '1.0'}, {'305': '1.0'}, {'302': '1.0'}]	[{'418': '1.0'}, {'1025': '1.0'}, {'186': '1.0'}, {'234': '1.0'}, {'947': '1.0'}, {'1083': '1.0'}, {'314': '1.0'}, {'353': '1.0'}, {'875': '1.0'}, {'446': '1.0'}]	[{'186': '1.0'}, {'578': '1.0'}, {'581': '1.0'}, {'583': '1.0'}, {'1042': '1.0'}, {'947': '1.0'}, {'314': '1.0'}, {'1166': '1.0'}, {'875': '1.0'}, {'1025': '1.0'}]	[{'1': '0.0'}, {'799': '0.0'}, {'808': '0.0'}, {'380': '0.0'}, {'812': '0.0'}, {'814': '0.0'}, {'821': '0.0'}, {'373': '0.0'}, {'822': '0.0'}, {'825': '0.0'}]	[{'1': '0'}, {'452': '0'}, {'916': '0'}, {'917': '0'}, {'918': '0'}, {'922': '0'}, {'444': '0'}, {'443': '0'}, {'923': '0'}, {'439': '0'}]	[{'1': '0.0'}, {'370': '0.0'}, {'593': '0.0'}, {'368': '0.0'}, {'367': '0.0'}, {'936': '0.0'}, {'365': '0.0'}, {'364': '0.0'}, {'363': '0.0'}, {'938': '0.0'}]	[{'1': '0.0'}, {'364': '0.0'}, {'363': '0.0'}, {'361': '0.0'}, {'360': '0.0'}, {'359': '0.0'}, {'764': '0.0'}, {'767': '0.0'}, {'768': '0.0'}, {'771': '0.0'}]	[{'1': '0.0'}, {'773': '0.0'}, {'368': '0.0'}, {'367': '0.0'}, {'775': '0.0'}, {'365': '0.0'}, {'364': '0.0'}, {'363': '0.0'}, {'776': '0.0'}, {'361': '0.0'}]
LightGCN	mids-100000-54	0.1319	0.5633	0.2895	0.1668	0.0961	0.1174	64.6485	0.0061	[{'910': '1.0'}, {'470': '1.0'}, {'656': '1.0'}, {'1032': '0.9'}, {'803': '0.9'}, {'945': '0.9'}, {'549': '0.9'}, {'284': '0.9'}, {'603': '0.9'}, {'38': '0.9'}]	[{'1': '1'}, {'645': '1'}, {'646': '1'}, {'647': '1'}, {'649': '1'}, {'650': '1'}, {'651': '1'}, {'652': '1'}, {'653': '1'}, {'654': '1'}]	[{'569': '1.0'}, {'502': '1.0'}, {'490': '1.0'}, {'489': '1.0'}, {'480': '1.0'}, {'473': '1.0'}, {'470': '1.0'}, {'464': '1.0'}, {'458': '1.0'}, {'518': '1.0'}]	[{'38': '1.0'}, {'656': '1.0'}, {'910': '1.0'}, {'470': '1.0'}, {'951': '1.0'}, {'309': '1.0'}, {'408': '0.9715'}, {'612': '0.9364'}, {'945': '0.9364'}, {'603': '0.9306'}]	[{'951': '1.0'}, {'656': '1.0'}, {'38': '1.0'}, {'910': '1.0'}, {'309': '1.0'}, {'470': '1.0'}, {'408': '0.9107'}, {'612': '0.9'}, {'945': '0.9'}, {'502': '0.8889'}]	[{'875': '0.0'}, {'406': '0.0'}, {'405': '0.0'}, {'403': '0.0'}, {'806': '0.0'}, {'807': '0.0'}, {'400': '0.0'}, {'399': '0.0'}, {'396': '0.0'}, {'813': '0.0'}]	[{'726': '0'}, {'916': '0'}, {'370': '0'}, {'917': '0'}, {'368': '0'}, {'594': '0'}, {'366': '0'}, {'919': '0'}, {'794': '0'}, {'596': '0'}]	[{'479': '0.0'}, {'456': '0.0'}, {'457': '0.0'}, {'840': '0.0'}, {'459': '0.0'}, {'839': '0.0'}, {'462': '0.0'}, {'465': '0.0'}, {'466': '0.0'}, {'1045': '0.0'}]	[{'621': '0.0'}, {'589': '0.0'}, {'747': '0.0'}, {'748': '0.0'}, {'378': '0.0'}, {'750': '0.0'}, {'376': '0.0'}, {'374': '0.0'}, {'1006': '0.0'}, {'372': '0.0'}]	[{'500': '0.0'}, {'424': '0.0'}, {'819': '0.0'}, {'818': '0.0'}, {'427': '0.0'}, {'1072': '0.0'}, {'429': '0.0'}, {'422': '0.0'}, {'430': '0.0'}, {'815': '0.0'}]
LightGCN	mids-100000-55	0.1388	0.5707	0.2983	0.1768	0.1068	0.1088	60.2827	0.005	[{'1053': '1.0'}, {'681': '1.0'}, {'1118': '1.0'}, {'376': '1.0'}, {'498': '1.0'}, {'542': '0.9'}, {'570': '0.9'}, {'230': '0.9'}, {'921': '0.9'}, {'358': '0.9'}]	[{'563': '1'}, {'647': '1'}, {'648': '1'}, {'650': '1'}, {'652': '1'}, {'653': '1'}, {'654': '1'}, {'659': '1'}, {'660': '1'}, {'661': '1'}]	[{'551': '1.0'}, {'887': '1.0'}, {'219': '1.0'}, {'886': '1.0'}, {'883': '1.0'}, {'620': '1.0'}, {'229': '1.0'}, {'230': '1.0'}, {'231': '1.0'}, {'623': '1.0'}]	[{'800': '1.0'}, {'1053': '1.0'}, {'428': '1.0'}, {'883': '1.0'}, {'334': '1.0'}, {'498': '1.0'}, {'420': '1.0'}, {'1118': '1.0'}, {'423': '1.0'}, {'398': '1.0'}]	[{'334': '1.0'}, {'423': '1.0'}, {'420': '1.0'}, {'681': '1.0'}, {'398': '1.0'}, {'376': '1.0'}, {'498': '1.0'}, {'428': '1.0'}, {'1053': '1.0'}, {'800': '1.0'}]	[{'1': '0.0'}, {'382': '0.0'}, {'381': '0.0'}, {'380': '0.0'}, {'379': '0.0'}, {'834': '0.0'}, {'835': '0.0'}, {'375': '0.0'}, {'374': '0.0'}, {'373': '0.0'}]	[{'1': '0'}, {'438': '0'}, {'437': '0'}, {'436': '0'}, {'434': '0'}, {'896': '0'}, {'897': '0'}, {'899': '0'}, {'900': '0'}, {'426': '0'}]	[{'1': '0.0'}, {'371': '0.0'}, {'813': '0.0'}, {'369': '0.0'}, {'814': '0.0'}, {'367': '0.0'}, {'816': '0.0'}, {'818': '0.0'}, {'364': '0.0'}, {'820': '0.0'}]	[{'1': '0.0'}, {'371': '0.0'}, {'813': '0.0'}, {'369': '0.0'}, {'814': '0.0'}, {'367': '0.0'}, {'816': '0.0'}, {'818': '0.0'}, {'364': '0.0'}, {'820': '0.0'}]	[{'1': '0.0'}, {'371': '0.0'}, {'810': '0.0'}, {'369': '0.0'}, {'367': '0.0'}, {'813': '0.0'}, {'364': '0.0'}, {'814': '0.0'}, {'816': '0.0'}, {'818': '0.0'}]
LightGCN	mids-100000-56	0.1439	0.5954	0.3219	0.189	0.1118	0.1374	70.1263	0.0034	[{'975': '1.0'}, {'618': '1.0'}, {'1057': '1.0'}, {'482': '1.0'}, {'308': '1.0'}, {'142': '1.0'}, {'1294': '1.0'}, {'1289': '1.0'}, {'88': '1.0'}, {'396': '1.0'}]	[{'1': '1'}, {'748': '1'}, {'749': '1'}, {'751': '1'}, {'752': '1'}, {'756': '1'}, {'757': '1'}, {'759': '1'}, {'760': '1'}, {'761': '1'}]	[{'1295': '1.0'}, {'684': '1.0'}, {'690': '1.0'}, {'691': '1.0'}, {'696': '1.0'}, {'233': '1.0'}, {'699': '1.0'}, {'702': '1.0'}, {'680': '1.0'}, {'709': '1.0'}]	[{'396': '1.0'}, {'482': '1.0'}, {'760': '1.0'}, {'975': '1.0'}, {'308': '1.0'}, {'1294': '1.0'}, {'142': '1.0'}, {'1057': '1.0'}, {'618': '1.0'}, {'842': '1.0'}]	[{'975': '1.0'}, {'142': '1.0'}, {'1057': '1.0'}, {'842': '1.0'}, {'760': '1.0'}, {'1289': '1.0'}, {'308': '1.0'}, {'88': '1.0'}, {'1294': '1.0'}, {'618': '1.0'}]	[{'648': '0.0'}, {'514': '0.0'}, {'516': '0.0'}, {'1086': '0.0'}, {'521': '0.0'}, {'522': '0.0'}, {'1085': '0.0'}, {'529': '0.0'}, {'513': '0.0'}, {'533': '0.0'}]	[{'648': '0'}, {'472': '0'}, {'473': '0'}, {'1031': '0'}, {'475': '0'}, {'1030': '0'}, {'1028': '0'}, {'1027': '0'}, {'469': '0'}, {'480': '0'}]	[{'648': '0.0'}, {'1023': '0.0'}, {'733': '0.0'}, {'397': '0.0'}, {'399': '0.0'}, {'401': '0.0'}, {'403': '0.0'}, {'392': '0.0'}, {'730': '0.0'}, {'406': '0.0'}]	[{'648': '0.0'}, {'498': '0.0'}, {'499': '0.0'}, {'1065': '0.0'}, {'503': '0.0'}, {'504': '0.0'}, {'505': '0.0'}, {'507': '0.0'}, {'1066': '0.0'}, {'508': '0.0'}]	[{'648': '0.0'}, {'490': '0.0'}, {'491': '0.0'}, {'1062': '0.0'}, {'1059': '0.0'}, {'1056': '0.0'}, {'1055': '0.0'}, {'498': '0.0'}, {'1063': '0.0'}, {'499': '0.0'}]
