dataset	inter_num	sparsity	connected	user_num	item_num	user_mean	item_mean	user_median	item_median	user_max	item_max	user_min	item_min	sparsity_log	space_size	space_size_log	shape	shape_log	gini_user	gini_item	average_degree	average_degree_user	average_degree_item	average_degree_user_log	average_degree_item_log	degree_assort_user	degree_assort_item	average_clustering_coef_dot	average_clustering_coef_dot_user	average_clustering_coef_dot_item	average_clustering_coef_min	average_clustering_coef_min_user	average_clustering_coef_min_item	average_clustering_coef_max	average_clustering_coef_max_user	average_clustering_coef_max_item
109	82179	0.9963561761039218	True	1068	21117	77.01874414245549	3.8917882174654292	41.0	2.0	2386	211	20	1	-0.0015853827963098345	9.368413526312766	0.9716660524562852	0.012996020881247034	-1.886189599527495	0.5179920126126941	0.5828990225069725	7.409187215435243	77.01874414245549	3.8917882174654292	1.8865964327955629	0.590149198891112	-0.030395128466548918	0.16257848930054286	0.29431053289384373	0.028746132418403823	0.3077296092012549	0.692659588928767	0.09376148859699092	0.7229221515852362	0.317725360025752	0.041989373875351954	0.3316584106614064
110	79532	0.9965226668065785	True	1110	20605	71.71505861136158	3.8600271791885072	38.0	2.0	2039	245	20	1	-0.0015128184315693959	9.395771389300615	0.9729324413140513	0.013956646381330784	-1.8552189250547877	0.5095615482221129	0.6012466537280364	7.325749550960254	71.71505861136158	3.8600271791885072	1.855610357692285	0.5865903626329039	-0.0232140601764894	0.12013177975126912	0.3256174697827762	0.033141596983314967	0.341359837426661	0.7191480205282857	0.10342915552822671	0.7522887806372484	0.34758496041441256	0.048173958970144974	0.3637006078907129
111	75455	0.9965744593724662	True	1204	18295	62.72236076475478	4.124576363835137	36.0	2.0	1946	305	20	1	-0.0014902473031700165	9.531412277307073	0.9791572551817965	0.015956530382347095	-1.7970615365199816	0.46896422716319003	0.6326799001693577	7.740165153613376	62.72236076475478	4.124576363835137	1.7974223961019427	0.6153793486927631	-0.004176105744428459	0.1367721370821886	0.322861359147616	0.037417030057052075	0.3416319685220529	0.7177909155238215	0.11291199104942964	0.7575673092126097	0.3450491465439886	0.05494577641632043	0.36412613103418123
112	82902	0.9960676376568732	True	1056	19964	78.58009478672986	4.152782647898612	41.0	2.0	6583	227	20	1	-0.0017111699459922214	9.356522430903482	0.9711144630862556	0.012737931533618007	-1.8949010897769243	0.5292490042202516	0.5939302164626861	7.888666856979731	78.58009478672986	4.152782647898612	1.8953125483410063	0.6183392012065599	-0.0454123987006877	0.45747736878759293	0.27562376181959464	0.02908953784581126	0.28865254538380547	0.6961323544783096	0.09559329969113646	0.7278695033437339	0.2988131312223984	0.04260396526311184	0.3123532138796667
113	79170	0.9964893591264558	True	1203	18746	65.86522462562397	4.223526273672979	39.0	2.0	2136	231	20	1	-0.0015273344921806148	9.759175682402688	0.9894131361397783	0.015195149677908299	-1.8182950175998673	0.4646190709476038	0.6163333798616771	7.938035794856369	65.86522462562397	4.223526273672979	1.8186561772729914	0.6256752001821426	-0.010897611774265714	0.23825247880952882	0.2873534612841463	0.03321523586881962	0.30364976146815387	0.6908505871845686	0.09868464889718752	0.7288224974444476	0.3087622755590577	0.04844411840903022	0.32545485624160414
114	74979	0.9965399126263217	False	1321	16404	56.80227272727273	4.571054075473999	38.0	2.0	1061	408	20	1	-0.001505302596966078	9.952248941822145	0.9979212307618861	0.017618266447938756	-1.7540368262947177	0.411894532489299	0.6548674588871879	8.468986555191504	56.83017437452616	4.575413538423976	1.7545789886116547	0.6604303529028142	-0.0002477433122363729	0.03871261215250615	0.2801514310174626	0.036618446775705825	0.29975834099822785	0.6983842616993436	0.10435515086179113	0.7462097147418103	0.2989236459432661	0.05422121765710232	0.3186247081973984
115	77848	0.9965154578217449	True	1183	18885	65.86125211505922	4.122431688201652	37.0	2.0	2261	347	20	1	-0.0015159601901686916	9.596571471103625	0.9821161020883133	0.015196279930120234	-1.8182627149207662	0.47140086082106125	0.6128331395953392	7.759194657629822	65.86125211505922	4.122431688201652	1.8186299830034598	0.6151534677894791	-0.044424648194504736	0.20308023255397462	0.2988810141691535	0.032460251090199135	0.315557001351918	0.694072743069155	0.10054900650973894	0.7312229790685848	0.3209504482604078	0.04786718541701678	0.3380434590992602
116	80923	0.9961335467034428	True	1127	18571	71.86767317939609	4.357727517501346	42.0	2.0	2077	272	20	1	-0.001682433957410529	9.549880679882865	0.9799979453646698	0.013926819322071599	-1.8561480586371264	0.48657465512958625	0.6141272498542679	8.217201462225832	71.86767317939609	4.357727517501346	1.8565335841679056	0.6392600709434526	-0.04680446819596052	0.1414889611352842	0.26478769957891257	0.032524077118295296	0.27887110501190415	0.6789058083860109	0.10166715291481304	0.7139069244905111	0.2869040920656466	0.046832398399872105	0.3014609432809219
117	76903	0.9963186436669857	True	1245	16779	61.819131832797424	4.583561807128382	37.0	2.0	1611	304	20	1	-0.001601742846724392	9.784898313217157	0.99055631673514	0.016189225387826224	-1.7907739306067698	0.4525871694634486	0.6597444137592697	8.534346909333037	61.819131832797424	4.583561807128382	1.791122901683725	0.6612030919779809	-0.02004134754513036	0.15751772514354287	0.2886993403773942	0.04073215690099777	0.3070847961077934	0.707943640754017	0.12080926778524152	0.7514765505152016	0.30855816850608325	0.0593697920519346	0.32703416923972023
118	75381	0.9964510528623212	True	1243	17088	60.693236714975846	4.411599461578978	36.0	2.0	842	391	20	1	-0.0015440296216866984	9.679802838901214	0.9858665115595021	0.016489566336344703	-1.7827907658357147	0.4436932310860293	0.6540180195874733	8.22532598614218	60.693236714975846	4.411599461578978	1.7831402986367981	0.644596075045914	0.01464143136900952	0.019151904324310666	0.2953466239600021	0.04229199537867099	0.31374036473942585	0.7113993582297214	0.12408855333382264	0.7540891235296984	0.31394530732630327	0.06142919797953064	0.33229990484539335
119	80592	0.9962736513694581	True	1183	18282	68.18274111675127	4.408511569388983	38.0	2.0	2129	252	20	1	-0.0016213553952586768	9.764237604646867	0.9896383390707831	0.014678876315267025	-1.8333071888857055	0.47097418191676016	0.6175400200542136	8.281559882854648	68.18274111675127	4.408511569388983	1.8336744569683994	0.6442919848618089	-0.04951887755946344	0.24011524992520522	0.2626561014321404	0.030142516835170847	0.277689800737081	0.6738946715471901	0.09579834162460185	0.7112728161765045	0.28433158454976626	0.04416635775853476	0.29986001833715403
120	80679	0.9962003058914121	True	1119	18975	72.16368515205724	4.25208179614209	40.0	2.0	2994	257	20	1	-0.0016533292499595266	9.501568344226126	0.9777952965547831	0.013869780240211207	-1.8579304200528663	0.5037448479820015	0.6032959513795052	8.030957595062711	72.16368515205724	4.25208179614209	1.8583187030308117	0.6286016103365529	-0.03857415346413101	0.22403167838110097	0.2601236690388666	0.03347381939648555	0.2734784983790258	0.6732671542996275	0.10275523174124737	0.7068832779119532	0.2850032080663938	0.04892279172723369	0.2989137122019045
121	78124	0.9966063101241939	True	1089	21139	71.80514705882354	3.6959031128772826	36.0	2.0	4942	434	20	1	-0.0014763673722248184	9.223721374803123	0.9649061755514803	0.013939378424043828	-1.8557565915914105	0.5416720157547428	0.5854595097015747	7.0299649059659854	71.80514705882354	3.6959031128772826	1.8561555759850246	0.5677205777822995	0.022973740143673094	0.2713601604892425	0.3207666454951542	0.04149204264714778	0.3351412678765825	0.7305389015476621	0.11820117322074086	0.7620567106317613	0.3459413317534248	0.061311459827153816	0.3605915967101748
122	80475	0.9963406414251941	True	1097	20047	73.42609489051095	4.014516611792876	37.0	2.0	1779	285	20	1	-0.0015921541477671953	9.39580092381698	0.9729338064661811	0.013631562597079839	-1.8654543577829399	0.5228824860601855	0.6074186209245916	7.612808627376785	73.42609489051095	4.014516611792876	1.8658504312093007	0.6036332593358762	-0.03901640271720143	0.0889343244093482	0.3039726360959993	0.03147567921135885	0.3188712026302488	0.7085246369022751	0.10277065124080054	0.7416437812844449	0.32521555981543326	0.0461387651014451	0.3404738740430363
123	80049	0.9964523882395268	True	1129	19986	70.96542553191489	4.005454090567926	42.0	2.0	2726	266	20	1	-0.0015434476095935012	9.506593553949806	0.9780249264280909	0.014103861384901748	-1.850661969006246	0.48721734843436765	0.6132993391435162	7.582911002699759	70.96542553191489	4.005454090567926	1.8510468112838905	0.6026517583350903	-0.057836145115302114	0.3419885755551781	0.3036859512113206	0.03110692878597724	0.31907094682281856	0.7168702641519982	0.09662237743249433	0.7518785011407197	0.32333048948414445	0.04506059176509827	0.3390366913669107
124	78432	0.9965086948108633	True	1219	18429	64.39408866995073	4.256131973084437	37.0	2.0	1412	280	20	1	-0.0015189076088470207	9.777965432542702	0.9902484975951829	0.015542125662994696	-1.808489583953602	0.4820304109980914	0.6280420144092722	7.984526112185686	64.39408866995073	4.256131973084437	1.8088460012751273	0.6290150859913419	-0.03949550919692197	0.09845392494129507	0.29300027853296295	0.0340579872347092	0.3101150881054219	0.7001942440987997	0.10279939317471731	0.7396791002104522	0.3141254079944807	0.05010074899976331	0.3315761370294039
125	74060	0.9962678998823578	True	1245	15939	59.533762057877816	4.646756180198269	37.0	2.0	2900	296	20	1	-0.0016238625842393641	9.602327842768126	0.9823765295725894	0.016810694031866056	-1.7744143562816685	0.44810171730056364	0.657277540531672	8.620649516936329	59.533762057877816	4.646756180198269	1.7747633273586239	0.6671498852241908	-0.034651863602727845	0.45305241552821435	0.2913964875284236	0.037508627110714655	0.3112130578860362	0.7034486627097035	0.11084534721790203	0.7497028052916963	0.3110769236235636	0.055617628812472265	0.3310161482907112
126	78929	0.9964565798482564	True	1153	19319	68.51475694444444	4.08577492494047	37.0	2.0	1887	289	20	1	-0.001541620739856104	9.539661262330021	0.9795329538956355	0.014608065476567548	-1.835407293201873	0.4954278418825076	0.6129760448100404	7.711675622862726	68.51475694444444	4.08577492494047	1.8357841214093786	0.6112744387651787	-0.02912017949686986	0.2518174512946969	0.3143544775776493	0.03162463995601351	0.33121464803733064	0.708005701363171	0.09921117550519679	0.7443102512020976	0.33615865202494827	0.046575597218900505	0.3534275038282699
127	77768	0.9964687024633897	True	1150	19150	67.68320278503046	4.0612042404303095	40.0	2.0	2303	232	20	1	-0.0015363372654525087	9.456912815501685	0.9757493852379305	0.014787573294928505	-1.830103089768638	0.4749365656919436	0.6082895778270458	7.662626859789142	67.68320278503046	4.0612042404303095	1.8304809014339642	0.6086548309727817	-0.0718490752818344	0.24994631253573527	0.28843560112273026	0.029258051586671417	0.303987066181842	0.6990684302145265	0.09084586315861969	0.7355636899955719	0.3095890828516779	0.04272814366659809	0.3256015753642716
128	78696	0.9966393799199875	True	1211	19337	65.03801652892562	4.069921390153082	38.0	2.0	5373	232	20	1	-0.0014619566752355788	9.76221573209689	0.9895484007620118	0.01538832977533801	-1.812808515237919	0.47840114107892534	0.6163731112857408	7.660469191083423	65.03801652892562	4.069921390153082	1.813167288064521	0.6095860209813773	-0.0027928797509519944	0.6058952911560443	0.29994064021676053	0.03585517039854522	0.3164664686445657	0.7185198453124808	0.10607575691485031	0.7568451114978931	0.3205377465975106	0.052321820478461296	0.33732204896635887
129	76967	0.9967129906630263	True	1230	19037	62.62571196094385	4.043233872662324	36.0	2.0	3094	223	20	1	-0.0014298813231835678	9.72982065610667	0.9881048352548818	0.01598087492042044	-1.7963994476309677	0.4690578506361232	0.6131633261131366	7.596052306933136	62.62571196094385	4.043233872662324	1.7967526761839114	0.6067288629436457	-0.004096849979510436	0.42642444549348507	0.29987742903193726	0.033951449427242715	0.3170461109469493	0.7020694424978343	0.1022149271721319	0.7407971793824366	0.32069995491769143	0.050100596131605564	0.33817035899145165
130	79703	0.9966056094004982	True	1217	19294	65.54523026315789	4.131187477323381	39.0	2.0	1256	208	20	1	-0.0014766727290525267	9.84878423969172	0.993382623332068	0.015269186856203655	-1.816184090204006	0.4562673402803962	0.6130901762197642	7.772490126286021	65.54523026315789	4.131187477323381	1.816541093497355	0.6160749041316408	-0.029024379942543508	0.04981672985555807	0.2896359248649619	0.02924873534425916	0.3060476193892544	0.6913078451142846	0.09224045387797526	0.7290658893657411	0.30935197737547465	0.042822295939923836	0.3261508211336061
131	75734	0.9965544113784588	True	1263	17403	60.01109350237718	4.35202850247098	38.5	2.0	973	278	20	1	-0.0014989840520062124	9.780186194546605	0.9903471229363142	0.01667678981699105	-1.777887544761967	0.4395877480431657	0.6317525219916706	8.11551650235748	60.01109350237718	4.35202850247098	1.7782315404091822	0.6386917309974149	0.011243756598820785	0.05080589106833011	0.28225307060389043	0.036741140303107406	0.3000576939827887	0.6856790260665753	0.10709442355943743	0.7276382128476354	0.30278809445771815	0.05396448868197955	0.3208328818665781
132	74280	0.9963802559628802	True	1226	16738	60.63673469387755	4.438071338949633	38.0	2.0	1438	468	20	1	-0.0015748869277114102	9.542917792792727	0.9796811826250695	0.01650511577813678	-1.7823814248853465	0.4425547459694702	0.6265443527827913	8.270793898229595	60.63673469387755	4.438071338949633	1.7827358063671914	0.6471942789377112	0.02262147331855998	0.13444308548836306	0.2536789163323474	0.034018150862864714	0.2697561367243003	0.6712429148591545	0.10173404531472321	0.7129259145121347	0.2755405593137398	0.05064537521561324	0.29200089273790214
133	81842	0.9960898322835127	True	1024	20440	80.0019550342131	4.004207642252556	41.0	2.0	2702	334	20	1	-0.0017014929962297129	9.154573064867634	0.9616380952356841	0.012511913198602185	-1.9026762771917445	0.5292964535557069	0.5787010277508563	7.626689031777095	80.0019550342131	4.004207642252556	1.9031006001193962	0.6025165901724963	-0.056981355895881595	0.1685037662417324	0.2626086571236248	0.029248969810743573	0.2742886297309479	0.6779448774836956	0.0971010413748674	0.70701690861728	0.28629597838733367	0.04253031328900774	0.29849678446373606
134	79083	0.9965807665122218	True	1114	20762	71.05390835579514	3.809209575646645	38.0	2.0	4827	317	20	1	-0.0014874987405323684	9.386078094710273	0.9724841633391481	0.014086466117876156	-1.851197945002876	0.5164065972335479	0.5790370106362045	7.230776264057785	71.05390835579514	3.809209575646645	1.8515879715058776	0.5808348673952662	-0.040947440950958036	0.41064470798971653	0.2932273743437069	0.030782708880196828	0.3072970681282494	0.7054308209790711	0.09607538855804354	0.7380984476003613	0.3168946982961473	0.04515991552977869	0.3314624365177632
135	74953	0.9967842047489324	True	1185	19669	63.304898648648646	3.8109111246695138	34.0	2.0	6653	326	20	1	-0.0013988525516085521	9.424399450362872	0.9742536852753596	0.01580990754205969	-1.8010706698584737	0.49807427744810173	0.6152237077720627	7.189046614233646	63.304898648648646	3.8109111246695138	1.8014373178176954	0.5810288205864725	0.006940005832679198	0.6341161801093899	0.3470775341492277	0.037574507160718314	0.3657094023592336	0.7426775971765511	0.11125245003204542	0.780688954417709	0.36869933801682747	0.055821303531603056	0.38753437934439033
136	81969	0.9965261178772893	True	1012	23316	81.07715133531157	3.5157194938880547	40.0	2.0	9579	223	20	1	-0.001511314423260257	9.107833331808395	0.9594150746727711	0.012346130854347374	-1.9084691243379814	0.5398366869509268	0.5738119253156404	6.739209076708049	81.07715133531157	3.5157194938880547	1.9088984812507606	0.5460142170512509	-0.046012492295922705	0.7569648890942468	0.35963679968148504	0.028240287481869537	0.37400702802520414	0.7495025449144508	0.09333021585784819	0.7779559107594529	0.3795351748387489	0.04124623414211295	0.3942042770924181
137	80422	0.9967862336254144	True	1069	23409	75.30149812734082	3.435663021189337	38.0	2.0	9301	226	20	1	-0.0013979685799728847	9.27206115165339	0.9671762872499796	0.013292382681355849	-1.8763971640824033	0.5317850259357544	0.5611774491573355	6.571498610884132	75.30149812734082	3.435663021189337	1.8768036165986437	0.5360105605099458	-0.03378011493372685	0.5479045455414557	0.3460882710432304	0.028664366949129733	0.3605708722724042	0.7445631261005621	0.08868599706724817	0.7744878003062857	0.3686832550511774	0.042377692448564284	0.3835710857440854
138	77909	0.9965707331136919	True	1155	19670	67.51213171577123	3.961004626569729	40.0	2.0	2490	254	20	1	-0.0014918711624151253	9.486036843698216	0.9770848071157424	0.01482498812717401	-1.8290056457751587	0.47640210072218414	0.6062350747364617	7.482975555875714	67.51213171577123	3.961004626569729	1.829381821183609	0.5978053496732982	-0.00023902059919123534	0.1838850517081385	0.30428862090508507	0.03067546221947872	0.32034177994332746	0.708392601293914	0.09410100072960156	0.7444337069450002	0.3241888596297833	0.045539650985896185	0.340537488780988
139	80040	0.9962905495214419	True	1080	19979	74.17979610750695	4.0064070477525275	39.0	2.0	3004	252	20	1	-0.0016139892344515898	9.297483530504369	0.9683654177255617	0.013493253373313344	-1.8698833244772242	0.5127592598510754	0.6020358351207817	7.602222538823194	74.17979610750695	4.0064070477525275	1.8702856352812631	0.6027550711712888	-0.052805108603417764	0.2195690333735532	0.2936513336574528	0.0319283815259546	0.3077868359774992	0.7020037378403287	0.10132641981949513	0.7344459655980861	0.31431902069204176	0.046578982701931684	0.32877950227134545
140	83344	0.9964758502036755	True	1072	22061	77.8188608776844	3.7780598368087035	40.0	2.0	2643	183	20	1	-0.001533222051674942	9.452236137549674	0.9755345627226866	0.012862353618736801	-1.8906795547318707	0.5304782948566897	0.5678312124370837	7.206259997406079	77.8188608776844	3.7780598368087035	1.8910848692567663	0.5772688319844501	-0.06192979142170648	0.2147129722721318	0.2934646035306317	0.026610152240767314	0.30642022988291845	0.6891522917536295	0.08722005720759067	0.7183757470210278	0.3172988083664305	0.0392669960664874	0.3307970890089164
141	78174	0.9963519590895269	True	1121	19116	69.79821428571428	4.089667800156945	40.0	2.0	1939	243	20	1	-0.0015872209240812532	9.361252800774052	0.9713339735302542	0.014339806073630619	-1.843456721870562	0.48694855158273304	0.6063854162335613	7.7266123054114155	69.79821428571428	4.089667800156945	1.8438443117953536	0.6116880321104883	-0.03331299106264373	0.10289315182279773	0.28272797493116064	0.030679078004876268	0.29749620744789823	0.6931098903562569	0.0965031544422897	0.7280667066902169	0.3034451854509916	0.044924100670833224	0.31859264111166524
142	76499	0.9966857747607488	True	1168	19762	65.55184233076264	3.871210971104701	37.0	2.0	3635	267	20	1	-0.001441740180914282	9.452556902764458	0.975549300420421	0.015268173440175689	-1.8162129152880806	0.49143394888203756	0.6127353668915998	7.310684250764526	65.55184233076264	3.871210971104701	1.8165849020190912	0.5878468399032851	-0.018731651363041862	0.4160485917655237	0.3303130057293504	0.03300331290254904	0.34787084245466177	0.7298283623197089	0.0997350351553303	0.7670389747786346	0.35032736143877913	0.04884939717587241	0.3681313584174144
143	82698	0.9961367538137048	True	1015	21090	81.55621301775147	3.921380814642705	42.0	2.0	2054	180	20	1	-0.0016810357231555756	9.161794038287479	0.9619805243926252	0.012273573726087693	-1.911028964286787	0.5318185371902604	0.5754540892322219	7.482966113197303	81.55621301775147	3.921380814642705	1.9114570515387015	0.5934390197210675	-0.06145860780991278	0.14271522479110715	0.28939485943337445	0.02588846801350476	0.3020647575271555	0.6915245460926486	0.08828860561846627	0.7205292994541556	0.31341931292926856	0.03768567320121282	0.3266771208236328
144	81626	0.9965397846133981	True	1103	21387	74.07078039927404	3.8167960347891143	40.0	2.0	3016	209	20	1	-0.0015053583853085173	9.488597261977137	0.9772020136484698	0.013512851297380736	-1.8692530024165583	0.5161861703525571	0.5758861112354134	7.25951618641053	74.07078039927404	3.8167960347891143	1.8696469203409827	0.581698952369225	-0.03527957860346056	0.18711454259503082	0.2988017370013323	0.030085238178847243	0.31264843959659916	0.6989407931392227	0.09148624743217207	0.7302423413188343	0.3216362509220455	0.04412600175094697	0.33593608701044686
145	74574	0.9965439402584663	True	1206	17892	61.88713692946058	4.168241015035493	38.0	2.0	1707	237	20	1	-0.0015035473487731868	9.483472148954728	0.9769673731028662	0.016171856142891624	-1.7912401305974672	0.44939552091564733	0.6289687469055038	7.810431503979891	61.88713692946058	4.168241015035493	1.7916003914907126	0.6199528226892048	-0.006426695753747221	0.2511181831794169	0.2994552040277008	0.035595132175348494	0.3172267867554457	0.7072348312702132	0.10384225945327757	0.7478747088086073	0.3196227211238878	0.05232288660159937	0.3376259797790416
146	78602	0.9969182705366558	True	1124	22692	69.99287622439893	3.4640165704464323	37.0	1.0	3684	311	20	1	-0.0013404446069630199	9.39939615081735	0.9730999539410167	0.01429989058802575	-1.844667285415949	0.5133944985142525	0.5843795281784117	6.601326950533299	69.99287622439893	3.4640165704464323	1.8450538403875334	0.5395799608384487	-0.0077017515748612824	0.10816583297577698	0.3631467850346044	0.03295872383284504	0.3794881182825695	0.7536415452886459	0.0973589877975861	0.7861216172141873	0.3824984823202449	0.049061568024131114	0.3990006045164697
147	82283	0.9965309362757746	True	1020	23254	80.74877330716389	3.538597170257601	41.0	2.0	2949	285	20	1	-0.0015092145296627024	9.161258647151056	0.9619551446242791	0.012396242237157129	-1.9067099457247232	0.5405207430727746	0.5662918085005936	6.780075807514832	80.74877330716389	3.538597170257601	1.9071359334802143	0.5488311258780467	-0.0446524363307632	0.2259743604743505	0.32133064976045905	0.027628843597929047	0.3342013391544993	0.727285897261935	0.08962348535219591	0.7552297323686319	0.3437822409051227	0.04060976450121254	0.35706795687534515
148	77995	0.9966462418300653	True	1088	21375	71.75252989880404	3.649059605127725	39.0	2.0	3404	308	20	1	-0.00145896654712789	9.211870602651775	0.9643478288852247	0.013949612154625297	-1.8554378670461273	0.5072977279639502	0.595549142702061	6.944926761942924	71.75252989880404	3.649059605127725	1.855837218321994	0.5621809573538633	-0.03710992404650868	0.4490927376517515	0.3350360153898606	0.03196399185004183	0.3504491008950437	0.7440248204024649	0.09870274980009998	0.7768434360450573	0.35482579307923695	0.04664295025874234	0.3704987953317811
149	72938	0.9964948426062362	True	1286	16181	56.76108949416342	4.507911001236094	36.0	2.0	1328	340	20	1	-0.0015249446638937474	9.68495059357558	0.9860974095680645	0.017631412980887877	-1.7537128819597225	0.4238863709522282	0.6410485278978326	8.352476381334096	56.76108949416342	4.507911001236094	1.7540507228806124	0.6539753332716722	-0.01445575623385723	0.09831888876779211	0.2672739523952137	0.036292623354866285	0.28561826684619307	0.6784732136294718	0.10352072511218699	0.7241353859251893	0.2873101154072751	0.05384006905929006	0.30585208138732217
150	81567	0.996707980468489	True	1016	24387	80.3615763546798	3.344829000246043	42.0	2.0	7497	235	20	1	-0.0014320644043012568	9.103409910577463	0.959204098690084	0.01245601775227727	-1.9046207814843672	0.5306657569005044	0.5633776674826758	6.42234557694579	80.3615763546798	3.344829000246043	1.905048447183036	0.524373919966967	-0.04619302399885721	0.7720523076872512	0.36366377252758314	0.028949255724330776	0.3775953412373059	0.7487299115134706	0.09192554061367521	0.7760675821631585	0.38560328185607723	0.04227421206562237	0.3998934075772825
151	81437	0.9962353945122752	True	1065	20312	76.53853383458646	4.0095022401654274	41.0	2.0	4598	201	20	1	-0.0016380326013229586	9.312916030975476	0.9690856871975497	0.013077593722755012	-1.8834721588455865	0.5213036005229745	0.5983437319322416	7.619836257309942	76.53853383458646	4.0095022401654274	1.8838801386613135	0.6030904604587359	-0.07287479214613636	0.5171069845150997	0.2886530053908041	0.02891036881670037	0.3022597291028245	0.7047752279120423	0.09450311365958787	0.7367445809505245	0.3103228465976862	0.04175827699069835	0.324391710861476
152	75312	0.9966503942387066	True	1216	18490	61.98518518518519	4.073340905403213	38.0	2.0	1561	236	20	1	-0.0014571571143250847	9.569712221378445	0.9808988779496199	0.016146165285744637	-1.7919306060258078	0.444398042141946	0.6110625963981615	7.644336175395859	61.98518518518519	4.073340905403213	1.7922879030281929	0.609950758512186	-0.025790095226431414	0.18711619133330307	0.28531143328999553	0.02966011192380646	0.3021114957844473	0.6956504814652251	0.0881512416567202	0.7355721417155001	0.3068321293768885	0.04419063112330411	0.32409154959313086
153	80994	0.9964333040989392	False	1154	19678	70.24631396357329	4.1161762463790215	40.0	2.0	1972	197	20	1	-0.0015517653339679367	9.667837193498865	0.9853293282726006	0.01424796898535694	-1.8462470389057757	0.49048775812224354	0.6038606927817031	7.7856524665833255	70.28038194444444	4.121093352336353	1.8468341130383097	0.6150124524147502	-0.07302898772319454	0.10942577994930978	0.2811286096242301	0.026482897293590518	0.29606049706212567	0.6918608913633364	0.08648818288729722	0.7273586700543879	0.3027631852103772	0.039072973203167195	0.31822542303142504
154	85633	0.9960774306298007	True	887	24612	96.65124153498871	3.479460403884442	45.0	2.0	5545	150	20	1	-0.0017069001423804593	8.71530097013293	0.9402823894277664	0.0103581563182418	-1.9847175391920802	0.5804398654460624	0.5422905871670931	6.7171039730164335	96.65124153498871	3.479460403884442	1.9852074371367556	0.5415118986059042	-0.107909559682366	0.4010991799011171	0.3220289040106109	0.021783791349496637	0.33283777686493404	0.7189279749784184	0.07992265501062946	0.7419322703541229	0.3466228232035518	0.031667109061561276	0.3579612801020851
155	83219	0.996371147704828	True	1019	22505	81.7475442043222	3.6979648062566657	42.0	2.0	5679	194	20	1	-0.001578856982585823	9.208700288314306	0.9641983384004394	0.01224479986541535	-1.9120483087880262	0.5462438316057253	0.562966684105025	7.0758438908256105	81.7475442043222	3.6979648062566657	1.9124747147937127	0.5679627736373082	-0.08371915683140883	0.3667119246041918	0.3031924974778079	0.02301062786967726	0.3158669172814462	0.7061977028767259	0.0787770909090046	0.7345799541646365	0.3252904855545117	0.034238261249134136	0.338456641097654
156	80552	0.9965291189136132	True	1141	20340	70.65964912280701	3.960470032941639	39.0	2.0	3530	200	20	1	-0.0015100065483038595	9.58696156245554	0.9816809861334715	0.014164763134372827	-1.848790683430514	0.4935673458400197	0.5946940336077544	7.500535406676288	70.65964912280701	3.960470032941639	1.849171476512256	0.5977467315313305	-0.0635267925617054	0.47342348478628604	0.29396112814904235	0.026013480403265867	0.3089795812898155	0.7007720507953249	0.08387433481910993	0.7353491389615515	0.3144803926477584	0.03870346334443629	0.32993767665413964
157	78980	0.9964594898939909	True	1140	19568	69.34152765583845	4.036387795778607	41.0	2.0	2239	215	20	1	-0.0015403524307448814	9.488793390099712	0.9772109903684989	0.014434033932641175	-1.8406122780640528	0.4724595039786248	0.6018434844958042	7.628706655075823	69.34152765583845	4.036387795778607	1.840993405321425	0.6059928843924597	-0.06871052027785093	0.2962961899689802	0.29881020631033334	0.0243835551480325	0.3147846508176089	0.6939374001417553	0.07787327425030297	0.7297986481302239	0.3189272489281507	0.03655823005569814	0.335364020660952
158	78083	0.9965148229934646	True	1093	20498	71.50457875457876	3.809484314777772	40.0	2.0	3959	193	20	1	-0.0015162368567318988	9.23822055376467	0.9655883264036604	0.013997925284633018	-1.8539363289079154	0.5024150946919027	0.5836229747383941	7.233591180693872	71.50457875457876	3.809484314777772	1.8543338524888997	0.5808661897427393	-0.07110916267346232	0.37267961461102644	0.2926209206699897	0.024453908279447142	0.30690781033825687	0.7109150108860598	0.07991356669272744	0.7445323001019997	0.3131726558210577	0.03660609105814362	0.32790704079061916
159	82916	0.9962946761195415	True	1047	21373	79.26959847036329	3.8796556241811717	42.0	2.0	1693	175	20	1	-0.0016121904067170332	9.317352198988724	0.9692925122739878	0.012627237203917218	-1.8986916611902909	0.5097675391630886	0.561361467798393	7.3972700508519935	79.26959847036329	3.8796556241811717	1.8991066583378777	0.5887931773582649	-0.0959010477490446	0.11461849973915872	0.2677225153051881	0.023283671650907018	0.27968597358997094	0.6677420066789964	0.07617302995667474	0.6966948959570962	0.29031278197861865	0.0339762988409505	0.3028585409792738
160	77120	0.9965813329786998	True	1125	20052	68.61209964412811	3.8461922098648444	38.0	2.0	2331	248	20	1	-0.001487251883274127	9.314504817756015	0.9691597716710779	0.014587655601659751	-1.8360144984473932	0.492033075043192	0.5778615813389549	7.284061393152302	68.61209964412811	3.8461922098648444	1.836400709661732	0.5850309839060557	-0.042420117491011114	0.30525775756535617	0.28160538354625947	0.029313059778273188	0.29574814809242755	0.6878017904495715	0.08935114140328307	0.7213491711053008	0.30438959199565857	0.04314660597812438	0.3190341043034591
